instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
28872,45,0.348,0.688,290453,0.735,1.31E-05,G,0.0409,-4.635,Major,0.0356,97.31,0.784,Jazz
36568,38,0.136,0.703,383507,0.394,0.0023,A#,0.05,-14.976,Minor,0.0459,86.866,0.825,Jazz
84099,39,0.00951,0.382,296080,0.804,0.48,A,0.16,-8.332,Major,0.0468,110.477,0.417,Jazz
28030,33,0.819,0.644,260507,0.447,6.84E-05,D,0.184,-11.071,Major,0.0367,105.699,0.356,Jazz
39740,55,0.978,0.437,195587,0.0984,0.000161,C,0.103,-16.66,Major,0.0353,69.999,0.297,Jazz
48043,43,0.197,0.693,333240,0.569,0.513,C#,0.056,-6.865,Major,0.143,95.411,0.598,Jazz
88513,38,0.729,0.431,267019,0.244,0.778,C,0.167,-13.809,Major,0.0332,97.177,0.134,Jazz
67203,32,0.801,0.734,195213,0.323,0.823,G,0.0838,-18.998,Major,0.0559,95.383,0.797,Jazz
73140,42,0.111,0.614,333147,0.54,0.174,C,0.293,-8.254,Minor,0.0304,135.965,0.432,Jazz
22757,52,0.694,0.771,252653,0.458,0.000137,G,0.0784,-7.652,Major,0.0327,109.089,0.707,Jazz
50059,34,0.524,0.418,170813,0.366,0.94,G,0.0629,-10.44,Minor,0.0371,169.366,0.757,Jazz
58696,28,0.958,0.466,245333,0.092,0.0829,F,0.0736,-19.307,Minor,0.0367,104.068,0.343,Jazz
31567,48,0.966,0.419,366213,0.116,0.648,F,0.138,-18.397,Major,0.0331,74.634,0.0865,Jazz
35181,42,0.47,0.472,510000,0.59,0.165,G,0.23,-7.252,Major,0.064,121.105,0.309,Jazz
53425,48,0.0572,0.705,225320,0.918,0.000164,C,0.327,-3.597,Minor,0.0501,125.996,0.826,Jazz
76235,46,0.266,0.364,300996,0.663,0.839,B,0.109,-6.017,Major,0.0446,162.411,0.289,Jazz
81403,45,0.0472,0.7,247850,0.555,0.109,B,0.0876,-9.389,Minor,0.267,169.492,0.865,Jazz
33558,53,0.811,0.46,193573,0.379,0.866,D#,0.552,-12.862,Major,0.0402,79.53,0.61,Jazz
74941,46,0.31,0.869,170835,0.393,0.595,B,0.564,-11.077,Minor,0.441,138.029,0.773,Jazz
52204,42,0.934,0.516,522907,0.378,0.671,C,0.113,-16.591,Minor,0.0442,153.041,0.847,Jazz
61165,55,0.662,0.546,407587,0.322,0.0299,C,0.76,-19.111,Major,0.037,96.07,0.488,Jazz
26210,39,0.477,0.866,227920,0.685,0.858,A#,0.0896,-10.303,Minor,0.0733,100.014,0.874,Jazz
73608,53,0.868,0.42,336373,0.105,0.587,F#,0.0957,-20.502,Major,0.035,99.873,0.0985,Jazz
52320,52,0.0305,0.543,509520,0.932,4.79E-05,G,0.0318,-6.764,Major,0.0548,93.185,0.596,Jazz
57418,58,0.168,0.52,239667,0.571,5.14E-06,B,0.17,-10.326,Minor,0.036,161.051,0.701,Jazz
60582,35,0.163,0.43,364387,0.675,0.891,A#,0.685,-10.513,Minor,0.306,202.523,0.645,Jazz
22976,42,0.803,0.488,205400,0.357,0,G#,0.0779,-9.447,Major,0.0385,85.75,0.453,Jazz
71915,37,0.845,0.279,333080,0.528,0.865,E,0.115,-16.101,Major,0.0361,127.796,0.239,Jazz
62844,32,0.469,0.785,92307,0.363,0.835,F,0.103,-13.543,Minor,0.0366,104.095,0.531,Jazz
85944,61,0.907,0.524,322000,0.222,0.00124,D#,0.0544,-8.967,Major,0.0346,120.71,0.325,Jazz
81583,36,0.892,0.53,380954,0.222,0.879,E,0.11,-16.171,Major,0.0439,128.705,0.493,Jazz
89665,42,0.557,0.684,205813,0.502,0.00287,G#,0.0855,-10.985,Minor,0.0299,95.889,0.664,Jazz
39123,30,0.523,0.724,256413,0.232,0.00893,F,0.0981,-11.537,Minor,0.0453,134.13,0.408,Jazz
75136,45,0.223,0.666,183973,0.828,1.86E-05,C#,0.316,-5.276,Major,0.0303,101.408,0.613,Jazz
52614,33,0.0316,0.409,262573,0.707,0.797,F,0.133,-9.285,Minor,0.0507,102.822,0.397,Jazz
86318,44,0.309,0.594,158733,0.276,0,D#,0.0829,-10.726,Minor,0.0262,106.37,0.602,Jazz
27171,37,0.623,0.643,165320,0.693,0,G,0.352,-8.317,Major,0.273,83.982,0.444,Jazz
58027,33,0.156,0.787,262560,0.371,0.0232,G,0.176,-8.949,Major,0.0745,89.876,0.612,Jazz
74673,37,0.855,0.504,401960,0.386,0.608,D,0.233,-17.976,Major,0.0324,148.507,0.613,Jazz
60307,37,0.588,0.574,235347,0.53,3.41E-05,G,0.158,-9.124,Minor,0.0685,83.778,0.365,Jazz
68646,47,0.118,0.632,275627,0.369,0.000103,A,0.108,-17.786,Major,0.397,200.216,0.514,Jazz
68603,29,0.172,0.75,285533,0.73,0.248,C,0.317,-4.948,Major,0.0386,157.941,0.67,Jazz
76756,42,0.662,0.787,309981,0.494,0.562,C,0.0979,-9.384,Major,0.0372,91.99,0.588,Jazz
67602,39,0.962,0.589,176987,0.0862,0,C,0.108,-11.515,Major,0.0683,200.493,0.445,Jazz
71491,63,0.0422,0.598,222000,0.674,0.264,A,0.114,-8.799,Minor,0.0419,169.864,0.528,Jazz
83260,56,0.0506,0.704,157787,0.506,3.12E-05,A#,0.101,-9.161,Major,0.199,77.012,0.456,Jazz
21161,48,0.337,0.415,210133,0.305,0.000172,E,0.208,-12.833,Major,0.031,76.743,0.434,Jazz
63841,50,0.0355,0.356,420747,0.811,0.811,G#,0.116,-8.069,Minor,0.0447,102.898,0.334,Jazz
77181,45,0.205,0.745,341200,0.731,0.678,C#,0.103,-8.859,Major,0.0949,121.52,0.898,Jazz
38202,48,0.187,0.597,208280,0.708,3.94E-06,E,0.108,-6.32,Major,0.0357,107.036,0.401,Jazz
89015,46,0.431,0.748,146341,0.263,0.406,C#,0.14,-10.783,Major,0.27,82.03,0.562,Jazz
41294,47,0.0154,0.574,187398,0.758,0.266,D,0.128,-8.016,Major,0.0539,104.852,0.283,Jazz
91482,39,0.74,0.498,303373,0.85,0.000273,F,0.292,-6.494,Minor,0.042,101.299,0.935,Jazz
61999,43,0.492,0.696,253750,0.734,0.516,F,0.115,-7.153,Minor,0.0334,94.961,0.792,Jazz
76701,26,0.391,0.585,372880,0.692,0.00594,B,0.348,-8.45,Minor,0.0388,162.006,0.673,Jazz
55687,38,0.00445,0.678,208147,0.826,0.848,D,0.126,-10.42,Major,0.0521,98.241,0.495,Jazz
87720,44,0.97,0.723,161493,0.0884,0.918,E,0.111,-15.575,Major,0.0568,112.368,0.229,Jazz
42159,29,0.536,0.713,234893,0.77,0.719,D,0.121,-8.701,Major,0.0397,101.061,0.776,Jazz
20135,30,0.405,0.702,262989,0.729,0.239,A,0.14,-7.365,Minor,0.0645,86.005,0.634,Jazz
83173,34,0.842,0.427,571840,0.23,0.882,C,0.116,-17.798,Major,0.0315,115.757,0.319,Jazz
88431,28,0.00678,0.438,476813,0.557,0.45,B,0.135,-10.723,Major,0.0565,118.046,0.717,Jazz
25206,16,0.759,0.64,107624,0.0728,0.867,F#,0.111,-23.311,Major,0.0815,79.035,0.799,Jazz
37863,56,0.388,0.755,516587,0.842,0.541,D,0.105,-7.293,Minor,0.129,123.203,0.798,Jazz
38078,36,0.599,0.622,353200,0.626,5.79E-06,D,0.312,-14.893,Major,0.0395,173.188,0.93,Jazz
86471,5,0.159,0.625,216278,0.783,0.662,A#,0.111,-7.765,Minor,0.0856,79.975,0.416,Jazz
73925,40,0.842,0.581,240133,0.169,0.00698,C,0.133,-11.993,Major,0.0399,127.114,0.253,Jazz
64752,35,0.766,0.748,205064,0.431,0.706,G#,0.115,-10.318,Minor,0.0647,88.965,0.387,Jazz
86157,39,0.963,0.474,498840,0.0431,0.935,D,0.11,-25.246,Minor,0.0396,129.786,0.145,Jazz
58998,35,0.393,0.463,459053,0.587,0.736,A#,0.32,-10.197,Major,0.0401,157.747,0.73,Jazz
36920,32,0.987,0.455,219013,0.0352,0.898,F#,0.073,-24.937,Major,0.0419,111.149,0.105,Jazz
74783,34,0.606,0.536,277200,0.469,4.49E-06,F,0.151,-10.346,Major,0.0262,93.128,0.697,Jazz
74735,46,0.155,0.751,171707,0.754,0.00479,G,0.111,-4.741,Major,0.274,92.207,0.383,Jazz
25278,33,0.969,0.678,194320,0.175,0.00105,D#,0.177,-13.021,Major,0.0301,112.941,0.58,Jazz
65594,42,0.437,0.788,127333,0.162,0,F#,0.107,-12.958,Major,0.086,111.178,0.541,Jazz
68044,35,0.968,0.862,186438,0.283,0.622,A,0.152,-14.485,Minor,0.0575,106.769,0.648,Jazz
56553,44,0.204,0.57,285987,0.64,0.777,G#,0.0876,-9.15,Minor,0.0895,200.088,0.901,Jazz
89752,63,0.835,0.609,475680,0.299,0.899,G,0.113,-11.617,Minor,0.0425,120.074,0.305,Jazz
50829,28,0.169,0.623,304733,0.331,1.05E-06,F,0.197,-13.69,Major,0.0635,179.87,0.676,Jazz
71172,56,0.794,0.539,342333,0.403,0.000613,G#,0.278,-9.168,Major,0.0531,165.301,0.699,Jazz
23016,41,0.724,0.648,256813,0.593,2.79E-06,F,0.134,-6.799,Minor,0.0367,89.91,0.907,Jazz
72251,54,0.976,0.415,509480,0.136,0.928,E,0.121,-17.602,Major,0.0379,113.201,0.0461,Jazz
64412,33,0.117,0.85,239800,0.76,6.50E-06,E,0.125,-6.124,Minor,0.0493,112.058,0.949,Jazz
45411,56,0.532,0.571,174827,0.508,0.951,B,0.161,-8.118,Minor,0.0254,96.825,0.102,Jazz
66618,47,0.401,0.632,351895,0.369,0.00508,C#,0.108,-10.715,Major,0.0404,147.965,0.14,Jazz
20385,56,0.921,0.433,322080,0.217,0.714,A,0.096,-13.799,Major,0.0343,105.96,0.179,Jazz
47629,35,0.622,0.336,204493,0.221,0.00259,A,0.294,-13.859,Major,0.0336,74.656,0.139,Jazz
62424,48,0.455,0.576,582733,0.603,0.0537,F,0.0406,-9.603,Major,0.0329,103.658,0.524,Jazz
86563,41,0.0625,0.764,188900,0.855,0.77,G#,0.132,-6.003,Minor,0.0438,94.026,0.695,Jazz
36472,35,0.485,0.673,234121,0.755,0.723,D,0.382,-8.37,Major,0.0264,114.067,0.627,Jazz
50361,35,0.804,0.562,209583,0.263,0.00114,F#,0.119,-12.691,Major,0.0278,71.584,0.482,Jazz
58075,50,0.0708,0.618,255133,0.778,0.000481,F,0.21,-6.372,Major,0.0423,92.843,0.729,Jazz
43352,45,0.635,0.515,250360,0.336,0.514,A,0.0637,-9.812,Major,0.0286,152.405,0.327,Jazz
75675,57,0.585,0.411,182972,0.182,0.868,A#,0.108,-13.545,Major,0.0786,85.989,0.0663,Jazz
43322,39,0.963,0.374,231080,0.067,1.01E-05,A#,0.113,-14.186,Major,0.0358,145.31,0.295,Jazz
87283,35,0.984,0.48,555320,0.136,0.849,G#,0.225,-20.508,Major,0.0381,106.327,0.178,Jazz
57155,39,0.933,0.525,670480,0.0837,4.01E-06,A,0.0927,-15.075,Major,0.0544,117.757,0.0948,Jazz
56748,34,0.0723,0.767,311040,0.693,0.000108,F,0.302,-8.089,Minor,0.113,118.421,0.932,Jazz
89304,28,0.362,0.639,290467,0.472,0.439,A#,0.0805,-14.182,Major,0.0354,148.575,0.65,Jazz
23956,36,0.936,0.587,199533,0.0959,2.15E-06,D,0.118,-20.241,Major,0.0666,77.019,0.53,Jazz
61711,46,0.936,0.503,396987,0.0586,0,D,0.323,-17.726,Major,0.0473,113.26,0.13,Jazz
23268,33,0.318,0.761,178933,0.493,0.000287,E,0.0898,-8.065,Minor,0.0466,76.942,0.368,Jazz
76289,34,0.0763,0.341,304238,0.824,0.312,F#,0.0791,-5.443,Major,0.061,103.079,0.351,Jazz
24093,35,0.879,0.6,180875,0.412,0.851,F#,0.133,-9.18,Minor,0.0455,170.111,0.544,Jazz
86822,59,0.738,0.372,465133,0.168,0.729,F,0.0917,-22.966,Major,0.0319,96.074,0.195,Jazz
25338,34,0.331,0.767,227440,0.76,0.848,F,0.0707,-9.975,Minor,0.0274,112.016,0.94,Jazz
36336,36,0.34,0.632,255560,0.675,0.775,A#,0.0991,-7.977,Minor,0.0555,170.41,0.673,Jazz
58575,27,0.499,0.708,242857,0.615,0,A#,0.0997,-9.415,Minor,0.212,83.962,0.684,Jazz
74727,58,0.357,0.586,291040,0.426,0.474,C,0.0762,-10.904,Minor,0.0242,80.941,0.21,Jazz
48524,36,0.79,0.597,261200,0.0743,0,E,0.125,-16.807,Major,0.0465,120.617,0.341,Jazz
41985,39,0.291,0.424,620173,0.448,0.775,C,0.187,-12.583,Minor,0.0288,171.389,0.257,Jazz
74397,47,0.0315,0.813,240980,0.403,0,G,0.11,-11.101,Major,0.344,111.905,0.66,Jazz
46665,36,0.162,0.865,124796,0.364,0.938,E,0.111,-6.919,Minor,0.0666,93.739,0.707,Jazz
88909,37,0.515,0.623,288933,0.659,0.0404,F,0.364,-8.532,Major,0.04,102.984,0.435,Jazz
90024,29,0.439,0.779,318173,0.421,0.177,E,0.223,-10.701,Major,0.0274,94.013,0.367,Jazz
74808,46,0.762,0.649,189400,0.232,7.82E-06,C,0.684,-16.551,Major,0.0799,61.059,0.648,Jazz
33496,31,0.281,0.67,257093,0.763,0.376,G,0.189,-8.361,Minor,0.0274,106.009,0.699,Jazz
66494,42,0.664,0.339,191240,0.381,8.39E-05,F#,0.11,-13.054,Minor,0.0412,86.142,0.282,Jazz
75195,51,0.823,0.801,198586,0.363,0.00341,F,0.107,-10.867,Major,0.312,85.958,0.53,Jazz
36733,35,0.0967,0.504,615947,0.562,0.899,C#,0.155,-11.676,Major,0.137,134.706,0.575,Jazz
48238,44,0.083,0.403,307440,0.929,0.841,B,0.772,-9.06,Minor,0.0893,147.845,0.764,Jazz
28900,0,0.0232,0.564,232427,0.672,0.715,F#,0.0758,-8.658,Minor,0.0518,85.065,0.727,Jazz
45828,30,0.825,0.741,274683,0.298,0.000681,D,0.0968,-9.561,Major,0.21,73.813,0.522,Jazz
59467,39,0.934,0.793,64865,0.259,0.72,F,0.102,-16.556,Major,0.0525,148.055,0.857,Jazz
25360,34,0.291,0.339,534752,0.911,0.928,G,0.0896,-6.393,Minor,0.142,125.479,0.441,Jazz
53340,40,0.0135,0.509,260027,0.728,0.0437,F#,0.141,-6.461,Minor,0.0321,92.212,0.173,Jazz
80557,44,0.792,0.567,162867,0.124,0,C,0.106,-16.446,Major,0.0562,79.37,0.343,Jazz
80398,43,0.456,0.503,400707,0.455,0.804,A#,0.112,-9.641,Minor,0.0369,139.484,0.401,Jazz
60747,56,0.87,0.436,185280,0.154,1.02E-05,C#,0.221,-14.332,Major,0.0472,73.546,0.289,Jazz
39973,1,0.0211,0.49,154412,0.72,0.471,B,0.333,-7.18,Minor,0.382,168.313,0.684,Jazz
56181,48,0.826,0.384,153600,0.206,0,C,0.553,-11.961,Minor,0.0319,170.163,0.667,Jazz
62524,42,0.164,0.714,242507,0.662,0.0739,C#,0.106,-5.295,Minor,0.0302,94.992,0.617,Jazz
70581,35,0.82,0.473,448147,0.215,0.0145,F#,0.107,-16.341,Minor,0.0427,122.515,0.162,Jazz
56942,54,0.714,0.529,125960,0.363,0,A,0.0571,-8.586,Minor,0.0445,137.945,0.668,Jazz
28505,31,0.61,0.445,428200,0.651,7.66E-06,F,0.0853,-10.226,Minor,0.0385,135.523,0.602,Jazz
46905,50,0.971,0.203,173533,0.0895,0.0213,D,0.108,-19.755,Minor,0.0404,173.451,0.115,Jazz
70430,35,0.675,0.615,138320,0.186,0,C,0.194,-12.382,Minor,0.0508,73.007,0.749,Jazz
22482,37,0.76,0.586,483280,0.284,0.783,F#,0.102,-15.468,Minor,0.0363,93.365,0.391,Jazz
69124,55,0.937,0.668,203520,0.148,1.52E-05,B,0.0878,-12.412,Major,0.0382,99.53,0.147,Jazz
89081,42,0.287,0.595,303373,0.473,0.000235,B,0.201,-10.624,Minor,0.0345,147.204,0.666,Jazz
42454,30,0.962,0.406,368107,0.208,0.929,C#,0.181,-13.767,Minor,0.0413,102.778,0.292,Jazz
52250,48,0.888,0.66,325507,0.124,0.000764,F,0.111,-19.2,Minor,0.0496,129.919,0.362,Jazz
35797,45,0.846,0.606,126370,0.221,0.857,D,0.0921,-8.404,Major,0.0909,183.221,0.369,Jazz
38644,57,0.194,0.708,222281,0.427,0.00602,B,0.0918,-9.511,Major,0.241,90.24,0.619,Jazz
47862,63,0.907,0.152,298133,0.0882,0.00371,G#,0.107,-21.102,Minor,0.0336,65.923,0.121,Jazz
90838,50,0.825,0.428,275071,0.375,0.000176,C,0.0821,-9.906,Major,0.0496,78.525,0.142,Jazz
26244,57,0.795,0.455,119960,0.288,0.00252,A,0.249,-11.999,Major,0.0275,83.418,0.476,Jazz
68890,37,0.898,0.44,316159,0.466,0.9,C,0.115,-16.594,Major,0.0548,83.812,0.528,Jazz
24523,40,0.262,0.685,309786,0.557,0.393,C#,0.119,-8.36,Major,0.0393,92.926,0.756,Jazz
38462,49,0.625,0.607,349600,0.682,9.74E-06,C,0.0489,-9.085,Major,0.0327,177.367,0.95,Jazz
87604,44,0.486,0.757,232307,0.665,0.00371,C#,0.109,-9.31,Major,0.175,88.969,0.675,Jazz
36865,63,0.694,0.651,210000,0.347,0.0249,C,0.11,-9.175,Major,0.0341,75.978,0.533,Jazz
77542,55,0.848,0.478,243480,0.095,0.0021,C,0.0883,-18.664,Major,0.0294,67.858,0.184,Jazz
26944,36,0.798,0.554,91429,0.194,0.801,C#,0.0887,-14.281,Major,0.0324,84.023,0.114,Jazz
84548,38,0.0283,0.655,524750,0.554,0.816,D,0.106,-10.696,Major,0.142,153.88,0.704,Jazz
45173,48,0.000869,0.552,212597,0.835,0.0285,C#,0.417,-5.698,Major,0.0796,89.999,0.564,Jazz
43492,58,0.933,0.466,259760,0.257,2.45E-05,A#,0.12,-9.087,Minor,0.0393,117.962,0.245,Jazz
57611,39,0.54,0.537,295413,0.268,0,F,0.118,-17.432,Minor,0.0689,96.822,0.616,Jazz
68357,0,0.617,0.652,256507,0.69,0.731,G,0.12,-8.627,Minor,0.0543,167.743,0.809,Jazz
41250,47,0.113,0.697,271027,0.863,0,G#,0.105,-5.913,Major,0.0378,117.806,0.896,Jazz
68512,37,0.125,0.553,251733,0.588,0.58,G#,0.111,-6.342,Major,0.0678,76.409,0.278,Jazz
51030,31,0.0211,0.582,252013,0.786,0.869,F,0.0818,-7.562,Minor,0.0335,96.623,0.85,Jazz
90023,42,0.107,0.809,296880,0.931,0.000497,G,0.261,-5.606,Major,0.0458,108.003,0.828,Jazz
49670,37,0.24,0.783,240333,0.741,7.85E-06,C#,0.248,-5.989,Minor,0.0359,119.91,0.964,Jazz
34387,33,0.249,0.534,841747,0.524,0.418,A#,0.096,-9.931,Major,0.0332,118.84,0.582,Jazz
80567,37,0.865,0.769,134466,0.31,0.931,F#,0.113,-13.617,Minor,0.282,158.039,0.846,Jazz
77365,51,0.8,0.445,176333,0.433,0.0742,G,0.115,-13.394,Major,0.0362,86.036,0.547,Jazz
88621,46,0.831,0.592,355040,0.545,0,A,0.155,-7.091,Major,0.0746,79.073,0.713,Jazz
39830,38,0.00497,0.744,157858,0.689,0,G#,0.165,-10.007,Major,0.0619,122.662,0.216,Jazz
38945,44,0.786,0.39,205320,0.346,0.0124,F,0.096,-14.285,Major,0.037,82.582,0.797,Jazz
79542,38,0.477,0.602,338453,0.648,0.000357,G#,0.092,-7.551,Major,0.0805,92.648,0.764,Jazz
58147,39,0.37,0.686,220357,0.802,0.000101,D,0.0326,-5.196,Major,0.064,101.894,0.902,Jazz
53363,39,0.0541,0.954,202480,0.777,0.786,D,0.111,-7.935,Minor,0.0422,122.32,0.952,Jazz
75670,34,0.441,0.562,157307,0.728,3.33E-05,F,0.351,-9.14,Major,0.0984,78.205,0.731,Jazz
83653,43,0.93,0.585,182200,0.272,0.115,B,0.128,-16.693,Minor,0.0802,90.104,0.583,Jazz
52232,30,0.526,0.698,409000,0.266,0.597,G#,0.11,-12.171,Major,0.108,128.481,0.279,Jazz
26096,36,0.00142,0.592,274967,0.957,0.64,C#,0.167,-6.993,Major,0.0422,132.976,0.461,Jazz
21177,50,0.667,0.435,259067,0.532,0.341,D,0.108,-8.311,Major,0.0329,106.956,0.574,Jazz
65355,50,0.122,0.593,228107,0.629,0.821,F#,0.0997,-13.889,Minor,0.0629,179.694,0.148,Jazz
65861,60,0.974,0.474,377320,0.112,0.873,C,0.112,-17.762,Major,0.0297,106.514,0.116,Jazz
75761,60,0.941,0.438,141133,0.00756,0.00643,C,0.109,-26.44,Minor,0.0382,133.32,0.277,Jazz
25856,36,0.298,0.659,403200,0.345,0.714,A,0.0588,-16.255,Minor,0.0368,90.491,0.846,Jazz
57686,28,0.931,0.383,179040,0.134,0,G,0.106,-12.776,Major,0.0328,135.215,0.204,Jazz
23639,28,0.0317,0.673,322027,0.826,0.793,D,0.0465,-5.941,Minor,0.0303,118.975,0.907,Jazz
50698,35,0.981,0.73,162733,0.284,0.898,G,0.0966,-10.898,Major,0.0613,114.847,0.644,Jazz
45210,56,0.945,0.382,347147,0.0365,0.457,A#,0.128,-26.788,Major,0.0412,101.094,0.157,Jazz
84315,49,0.00054,0.571,362029,0.893,0.468,G,0.386,-5.994,Minor,0.0416,128.992,0.466,Jazz
57013,41,0.143,0.384,212200,0.575,1.57E-05,C#,0.674,-7.194,Minor,0.0762,97.635,0.693,Jazz
78397,41,0.581,0.397,37880,0.687,0.0119,G,0.173,-21.698,Minor,0.0468,109.316,0.729,Jazz
80573,52,0.959,0.597,255533,0.263,0.9,G,0.134,-21.112,Minor,0.0284,94.44,0.262,Jazz
23711,62,0.385,0.684,282240,0.684,0.29,C#,0.106,-13.337,Major,0.0418,113.988,0.616,Jazz
81166,43,0.000262,0.209,425588,0.742,0.029,A,0.313,-6.883,Minor,0.0445,189.494,0.377,Jazz
72607,46,0.0472,0.791,286787,0.749,0.948,A#,0.185,-6.333,Minor,0.0369,107.068,0.554,Jazz
40649,39,0.465,0.433,197040,0.535,2.32E-05,G#,0.24,-11.678,Major,0.0315,74.043,0.721,Jazz
34429,44,0.0271,0.399,252600,0.323,0.865,A,0.0945,-16.038,Minor,0.0337,108.402,0.119,Jazz
51244,31,0.887,0.443,242867,0.189,0.782,F#,0.115,-15.276,Minor,0.0375,99.005,0.286,Jazz
23757,37,0.459,0.607,84320,0.503,0.885,F,0.148,-14.754,Major,0.0392,95.987,0.269,Jazz
35477,39,0.000811,0.487,242480,0.875,0.805,A,0.0758,-6.648,Minor,0.031,109.046,0.615,Jazz
47660,44,0.72,0.543,328493,0.151,0.761,C,0.101,-16.283,Major,0.0416,89.457,0.0772,Jazz
20128,39,0.0274,0.376,589787,0.804,0.784,F#,0.282,-8.591,Minor,0.076,163.231,0.607,Jazz
89070,39,0.137,0.833,256093,0.563,0.0112,A,0.0472,-10.8,Minor,0.0434,116.909,0.814,Jazz
47986,45,0.715,0.538,256800,0.52,0.0175,G,0.0676,-10.127,Minor,0.0408,83.816,0.764,Jazz
29682,40,0.805,0.424,404787,0.267,0.884,C,0.0997,-20.077,Major,0.0379,108.082,0.132,Jazz
32326,36,0.0442,0.6,215387,0.899,0.00156,F#,0.602,-9.869,Minor,0.0578,88.537,0.883,Jazz
74830,30,0.485,0.485,508187,0.522,0.0168,C,0.154,-10.414,Major,0.0454,75.247,0.552,Jazz
74000,48,0.509,0.721,66588,0.282,0.841,D#,0.107,-8.691,Minor,0.0356,94.043,0.771,Jazz
33148,37,0.0654,0.919,195720,0.613,0.104,C#,0.0829,-8.785,Major,0.0394,132.038,0.963,Jazz
79405,37,0.587,0.814,118673,0.473,0.78,E,0.0939,-9.401,Minor,0.136,89.016,0.293,Jazz
71442,42,0.069,0.926,257493,0.532,0,F#,0.0619,-12.841,Major,0.291,93.352,0.873,Jazz
81406,40,0.954,0.253,279453,0.27,7.18E-05,A,0.175,-11.822,Minor,0.0323,78.47,0.103,Jazz
61807,53,0.655,0.763,144320,0.621,0,D,0.158,-9.908,Major,0.0374,103.309,0.825,Jazz
27174,43,0.655,0.478,435573,0.33,0.847,F,0.177,-13.283,Major,0.036,113.902,0.455,Jazz
45588,36,0.448,0.457,280307,0.282,0.423,F,0.159,-13.008,Minor,0.0345,124.217,0.257,Jazz
26023,58,0.918,0.549,187693,0.169,0,A,0.159,-13.433,Minor,0.0779,79.318,0.36,Jazz
35689,44,0.512,0.751,160467,0.382,0,A,0.093,-12.231,Major,0.039,114.096,0.717,Jazz
90038,39,0.063,0.485,328806,0.631,0.000361,B,0.221,-9.476,Minor,0.058,129.964,0.17,Jazz
80853,45,0.355,0.444,195643,0.756,9.35E-06,G,0.14,-7.633,Major,0.285,87.017,0.499,Jazz
89682,62,0.844,0.617,258960,0.16,0.00019,F,0.139,-16.934,Minor,0.0471,124.433,0.466,Jazz
49614,39,0.00163,0.667,239085,0.857,0.393,A#,0.13,-2.974,Minor,0.15,88.961,0.193,Jazz
86764,41,0.0995,0.467,69720,0.0048,4.08E-05,E,0.0633,-32.798,Minor,0.0399,54.314,0.084,Jazz
90645,34,0.687,0.528,879013,0.343,0.623,C,0.398,-15.977,Minor,0.0509,120.891,0.497,Jazz
45329,43,0.0507,0.591,405013,0.559,0.333,G,0.129,-10.384,Major,0.0332,136.476,0.616,Jazz
70253,41,0.466,0.579,340333,0.416,0.851,E,0.135,-10.246,Major,0.0274,86.004,0.191,Jazz
60972,40,0.991,0.467,200600,0.00861,0.141,A,0.104,-28.227,Minor,0.0343,79.75,0.104,Jazz
74377,42,0.0449,0.518,262319,0.634,0.927,A,0.11,-11.032,Major,0.0297,99.002,0.394,Jazz
84600,28,0.93,0.517,257827,0.0984,0.00555,A,0.256,-17.164,Minor,0.0463,127.008,0.433,Jazz
58202,41,0.777,0.42,328027,0.27,0.862,C#,0.1,-14.396,Major,0.0326,99.823,0.136,Jazz
38193,45,0.99,0.389,129773,0.0894,0.937,E,0.164,-24.719,Minor,0.0266,72.983,0.17,Jazz
39602,53,0.23,0.693,475480,0.59,0.834,E,0.0685,-7.232,Minor,0.0464,117.006,0.237,Jazz
49126,35,0.992,0.515,138307,0.41,0.882,D#,0.27,-13.553,Major,0.0351,62.014,0.761,Jazz
90756,33,0.824,0.186,224293,0.27,5.04E-05,C#,0.146,-12.154,Major,0.0315,88.486,0.183,Jazz
28421,35,0.891,0.748,177160,0.695,0.509,A,0.108,-5.713,Minor,0.0438,133.382,0.951,Jazz
78792,40,0.394,0.523,336039,0.544,0.000438,G,0.0699,-7.89,Major,0.0316,134.517,0.603,Jazz
25423,51,0.855,0.703,429093,0.349,0.936,G#,0.112,-11.853,Minor,0.0592,83.152,0.372,Jazz
64882,37,0.864,0.377,172027,0.209,0,F,0.282,-12.585,Minor,0.0329,175.8,0.536,Jazz
28620,43,0.606,0.74,322234,0.6,0.000752,C#,0.137,-8.443,Major,0.319,96.542,0.637,Jazz
29357,43,0.661,0.771,230696,0.635,0.727,F,0.0761,-8.327,Minor,0.0576,104.985,0.699,Jazz
64865,30,0.112,0.698,251960,0.571,0.831,C,0.141,-13.352,Major,0.0417,95.008,0.809,Jazz
41006,35,0.434,0.778,240853,0.549,0,G#,0.0488,-6.267,Minor,0.036,110.498,0.762,Jazz
79138,56,0.972,0.504,181440,0.0644,4.36E-06,D,0.174,-14.754,Minor,0.0408,106.994,0.403,Jazz
79023,44,0.967,0.499,170000,0.0846,4.27E-06,G,0.122,-19.736,Major,0.0325,105.913,0.192,Jazz
69333,37,0.295,0.376,326533,0.537,0.122,D,0.774,-9.309,Minor,0.033,89.855,0.227,Jazz
35290,44,0.208,0.573,332293,0.62,0.205,G,0.3,-8.127,Minor,0.0352,171.854,0.524,Jazz
